query_french,select_label,where_label
J'aimerais savoir qui est le réalisateur des films qui s'intitulent The Burning Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui a réalisé les films intitulés The Burning Empire Chronicles ?,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui a réalisé les films appelés The Burning Empire Chronicles ?,select=['realisateur'],where='titre = 'name';'
Je souhaiterais connaître le nom du réalisateur des films intitulés The Burning Empire Chronicles.,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le titre des films où Gal Gadot et Robert De Niro jouent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me donner les titres des films avec Gal Gadot et Robert De Niro ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais savoir dans quels films Gal Gadot et Robert De Niro apparaissent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous m'indiquer les films où Gal Gadot et Robert De Niro ont des rôles ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Auriez-vous l'amabilité de me dire les titres des films avec Gal Gadot et Robert De Niro ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Serait-il possible d'obtenir la liste des films avec Gal Gadot et Robert De Niro ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 1961 et 1968.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous s'il vous plaît me donner toutes les informations sur les films sortis entre 1961 et 1968 ?,select=['*'],where='annee BETWEEN year AND year;'
"Montrez-moi toutes les données concernant les films de 1961 à 1968, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
J'aimerais voir toute l'information sur les films des années 1961 à 1968.,select=['*'],where='annee BETWEEN year AND year;'
Pouvez-vous me fournir les détails des films de 1961 à 1968 ?,select=['*'],where='annee BETWEEN year AND year;'
Je voudrais avoir accès aux informations sur les films sortis entre 1961 et 1968.,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer les titres des films dans lesquels Johnny Depp joue et dont le genre est Animation.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous me dire quels films avec Johnny Depp appartiennent au genre Animation ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"J'aimerais savoir les titres des films d'Animation mettant en vedette Johnny Depp, s'il vous plaît.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Est-ce que vous pouvez me montrer les films d'Animation avec Johnny Depp ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pouvez-vous me lister les titres des films d'Animation où Johnny Depp a joué ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"Je souhaiterais connaître les films d'Animation avec Johnny Depp, merci.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer les titres des films où Keanu Reeves joue et Emma Stone joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Peux-tu me donner les titres des films avec Keanu Reeves et Emma Stone ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourrais-je avoir les titres des films où Keanu Reeves et Emma Stone apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais bien savoir quels sont les films avec Keanu Reeves et Emma Stone.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Est-ce que vous pourriez me dire les films dans lesquels Keanu Reeves et Emma Stone jouent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je voudrais connaître les titres des films mettant en vedette Keanu Reeves et Emma Stone.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer le réalisateur des films dont le titre est The Last Echo Legacy.,select=['realisateur'],where='titre = 'name';'
Pouvez-vous me dire qui est le réalisateur des films intitulés The Last Echo Legacy ?,select=['realisateur'],where='titre = 'name';'
Pourriez-vous m'indiquer le nom du réalisateur des œuvres portant le titre The Last Echo Legacy ?,select=['realisateur'],where='titre = 'name';'
J'aimerais connaître le réalisateur des films qui s'appellent The Last Echo Legacy.,select=['realisateur'],where='titre = 'name';'
Merci de me révéler qui dirige les films nommés The Last Echo Legacy.,select=['realisateur'],where='titre = 'name';'
"Qui est le réalisateur des films intitulés The Last Echo Legacy, s'il vous plaît ?",select=['realisateur'],where='titre = 'name';'
Veuillez me montrer l'année des films dont le titre est The Lost Mission Code.,select=['annee'],where='titre = 'name';'
Pouvez-vous me dire quelle est l'année des films intitulés The Lost Mission Code ?,select=['annee'],where='titre = 'name';'
"Montrez-moi l'année des films appelés The Lost Mission Code, s'il vous plaît.",select=['annee'],where='titre = 'name';'
J'aimerais connaître l'année des films avec pour titre The Lost Mission Code.,select=['annee'],where='titre = 'name';'
Est-ce que vous pourriez m'indiquer l'année des films qui portent le titre The Lost Mission Code ?,select=['annee'],where='titre = 'name';'
Pourriez-vous s'il vous plaît me dire en quelle année est sorti le film The Lost Mission Code ?,select=['annee'],where='titre = 'name';'
Veuillez me montrer l'année des films dont le titre est The Silent Truth Affair.,select=['annee'],where='titre = 'name';'
Pourriez-vous m'indiquer l'année des films intitulés The Silent Truth Affair ?,select=['annee'],where='titre = 'name';'
Je voudrais connaître l'année des films qui portent le titre The Silent Truth Affair.,select=['annee'],where='titre = 'name';'
Peux-tu me dire l'année des films du titre The Silent Truth Affair ?,select=['annee'],where='titre = 'name';'
Je cherche l'année d'édition des films avec le titre The Silent Truth Affair.,select=['annee'],where='titre = 'name';'
Savez-vous l'année de sortie des films appelés The Silent Truth Affair ?,select=['annee'],where='titre = 'name';'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 1966 et 1992.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films sortis entre 1966 et 1992.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous afficher toutes les données des films de 1966 à 1992 ?,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais voir toutes les informations sur les films dont l'année se situe entre 1966 et 1992.,select=['*'],where='annee BETWEEN year AND year;'
Pouvez-vous me donner les détails des films sortis entre 1966 et 1992 ?,select=['*'],where='annee BETWEEN year AND year;'
Merci de rassembler toutes les informations concernant les films dont l'année va de 1966 à 1992.,select=['*'],where='annee BETWEEN year AND year;'
"Veuillez me montrer toutes les informations des films dont le titre contient ""Game"", triés par année dans l'ordre décroissant.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Montrez-moi s'il vous plaît toutes les infos sur les films avec ""Game"" dans le titre, classés par année en ordre décroissant.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Je voudrais voir toutes les informations concernant les films ayant ""Game"" dans leur titre, triés par année du plus récent au plus ancien.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Peux-tu me donner toutes les données des films qui contiennent ""Game"" dans leur titre, en les triant par année décroissante ?",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Merci de me fournir les détails des films avec ""Game"" dans le titre, organisés par année décroissante.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
"Ça serait bien de partager toutes les informations sur les films dont le titre inclut ""Game"", en les classant par année de la plus récente à la plus ancienne.",select=['*'],where='titre LIKE 'name' ORDER BY annee DESC;'
Veuillez me montrer toutes les informations des films où l'année est entre 1985 et 1994.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les informations concernant les films sortis entre 1985 et 1994.,select=['*'],where='annee BETWEEN year AND year;'
Je souhaite voir toutes les informations sur les films de 1985 à 1994.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir toutes les données sur les films dont l'année est comprise entre 1985 et 1994 ?,select=['*'],where='annee BETWEEN year AND year;'
Est-ce que vous pouvez m'afficher toutes les infos sur les films de l'année 1985 à 1994 ?,select=['*'],where='annee BETWEEN year AND year;'
"J'aimerais avoir toutes les informations des films de 1985 à 1994, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 1953 et 2027.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films de 1953 à 2027.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous afficher toutes les informations des films qui ont été réalisés entre 1953 et 2027 ?,select=['*'],where='annee BETWEEN year AND year;'
Merci de bien vouloir me transmettre les détails des films sortis entre 1953 et 2027.,select=['*'],where='annee BETWEEN year AND year;'
Je souhaiterais avoir toutes les informations concernant les films sortis entre 1953 et 2027.,select=['*'],where='annee BETWEEN year AND year;'
Est-ce que vous pourriez me fournir les informations sur les films dont l'année est entre 1953 et 2027 ?,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer le réalisateur des films intitulés The Hidden Memory Chronicles.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui est le réalisateur des films appelés The Hidden Memory Chronicles ?,select=['realisateur'],where='titre = 'name';'
Pouvez-vous m'indiquer le réalisateur des films ayant pour titre The Hidden Memory Chronicles ?,select=['realisateur'],where='titre = 'name';'
Je voudrais savoir qui est le réalisateur des films intitulés The Hidden Memory Chronicles.,select=['realisateur'],where='titre = 'name';'
Est-ce que vous pourriez me montrer le réalisateur des films nommés The Hidden Memory Chronicles ?,select=['realisateur'],where='titre = 'name';'
Qui est le directeur des films qui s'appellent The Hidden Memory Chronicles ?,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le titre des films dans lesquels Tom Cruise joue et dont le genre est Romance.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous me donner les titres des films avec Tom Cruise qui sont des romances ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Je voudrais connaître les titres des films de Tom Cruise classés dans le genre Romance.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pouvez-vous indiquer les films où Tom Cruise apparaît et qui sont de type Romance ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Serait-il possible de savoir quels films de Tom Cruise sont de genre Romance ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"J'aimerais voir les titres des films de Tom Cruise dans le genre Romance, s'il vous plaît.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer toutes les informations des films où l'année est entre 1954 et 1966.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir toutes les informations relatives aux films sortis entre 1954 et 1966 ?,select=['*'],where='annee BETWEEN year AND year;'
"Montrez-moi toutes les données concernant les films de l'année 1954 à 1966, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
Je souhaite voir toutes les informations sur les films dont les années sont comprises entre 1954 et 1966.,select=['*'],where='annee BETWEEN year AND year;'
Est-ce que vous pouvez afficher toutes les infos des films pour les années 1954 à 1966 ?,select=['*'],where='annee BETWEEN year AND year;'
Merci de partager toutes les informations des films qui ont été réalisés entre 1954 et 1966.,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer le réalisateur des films intitulés The Golden Mission Saga.,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui est le réalisateur des films appelés The Golden Mission Saga ?,select=['realisateur'],where='titre = 'name';'
Pourrais-je savoir qui a réalisé les films portant le titre The Golden Mission Saga ?,select=['realisateur'],where='titre = 'name';'
